"","ind","vid","fr","fn","pitch","yaw","roll","fd","luminance","age","facial_hair","makeup","gender","race","hair","eye","glasses","attractive","extraverted","trustworthy","intelligent","mean","competent","typical","unemotional","memorable","humble"
"75",75,"Adrienne_Frantz_vid05_clip03_2secs",15,"Adrienne_Frantz_vid05_clip03_2secs_fr015.mat",-10.6386,9.22061,-1.33197,14.1412023114373,0.564844026178,1.55555555555556,"None",1.44444444444444,"Female","White","Blonde","Blue","No",6.5,6.66666666666667,4.41666666666667,4.33333333333333,3.91666666666667,4.27272727272727,5.41666666666667,3.08333333333333,5.66666666666667,4
"76",76,"Adrienne_Frantz_vid05_clip03_2secs",21,"Adrienne_Frantz_vid05_clip03_2secs_fr021.mat",-12.1845,10.8829,-2.50818,16.5284760208677,0.562542269167,1.55555555555556,"None",1.44444444444444,"Female","White","Blonde","Blue","No",6.5,6.66666666666667,4.41666666666667,4.33333333333333,3.91666666666667,4.27272727272727,5.41666666666667,3.08333333333333,5.66666666666667,4
"77",77,"Adrienne_Frantz_vid05_clip03_2secs",27,"Adrienne_Frantz_vid05_clip03_2secs_fr027.mat",-11.592,12.6073,-2.77766,17.3503277307836,0.568327615796,1.55555555555556,"None",1.44444444444444,"Female","White","Blonde","Blue","No",6.5,6.66666666666667,4.41666666666667,4.33333333333333,3.91666666666667,4.27272727272727,5.41666666666667,3.08333333333333,5.66666666666667,4
"78",78,"Adrienne_Frantz_vid05_clip03_2secs",33,"Adrienne_Frantz_vid05_clip03_2secs_fr033.mat",-11.246,15.3893,-1.17565,19.0967333178348,0.570553959954,1.55555555555556,"None",1.44444444444444,"Female","White","Blonde","Blue","No",6.5,6.66666666666667,4.41666666666667,4.33333333333333,3.91666666666667,4.27272727272727,5.41666666666667,3.08333333333333,5.66666666666667,4
"79",79,"Adrienne_Frantz_vid05_clip03_2secs",39,"Adrienne_Frantz_vid05_clip03_2secs_fr039.mat",-15.9849,18.8061,-3.37742,24.9117119258472,0.569501023921,1.55555555555556,"None",1.44444444444444,"Female","White","Blonde","Blue","No",6.5,6.66666666666667,4.41666666666667,4.33333333333333,3.91666666666667,4.27272727272727,5.41666666666667,3.08333333333333,5.66666666666667,4
"80",80,"Adrienne_Frantz_vid05_clip03_2secs",45,"Adrienne_Frantz_vid05_clip03_2secs_fr045.mat",-11.7958,24.0504,-2.62314,26.9154881296922,0.562355115861,1.55555555555556,"None",1.44444444444444,"Female","White","Blonde","Blue","No",6.5,6.66666666666667,4.41666666666667,4.33333333333333,3.91666666666667,4.27272727272727,5.41666666666667,3.08333333333333,5.66666666666667,4
"81",81,"Agnes_Bruckner_vid02_clip05_2secs",3,"Agnes_Bruckner_vid02_clip05_2secs_fr003.mat",-15.3459,14.4809,-0.233917,21.1008963976152,0.345965150515,1.91666666666667,"None",1.41666666666667,"Female","White","Blonde","Brown","No",7.25,8.08333333333333,6.33333333333333,5.16666666666667,2.58333333333333,5.81818181818182,6.25,2.16666666666667,7.16666666666667,5.75
"82",82,"Agnes_Bruckner_vid02_clip05_2secs",9,"Agnes_Bruckner_vid02_clip05_2secs_fr009.mat",-15.9679,19.2859,-2.93862,25.2102212748004,0.36009264219,1.91666666666667,"None",1.41666666666667,"Female","White","Blonde","Brown","No",7.25,8.08333333333333,6.33333333333333,5.16666666666667,2.58333333333333,5.81818181818182,6.25,2.16666666666667,7.16666666666667,5.75
"83",83,"Agnes_Bruckner_vid02_clip05_2secs",15,"Agnes_Bruckner_vid02_clip05_2secs_fr015.mat",-11.2258,16.0754,-2.89092,19.8190436006988,0.35790545069,1.91666666666667,"None",1.41666666666667,"Female","White","Blonde","Brown","No",7.25,8.08333333333333,6.33333333333333,5.16666666666667,2.58333333333333,5.81818181818182,6.25,2.16666666666667,7.16666666666667,5.75
"84",84,"Agnes_Bruckner_vid02_clip05_2secs",21,"Agnes_Bruckner_vid02_clip05_2secs_fr021.mat",-18.1909,11.3566,-3.20032,21.6823258547694,0.350422097506,1.91666666666667,"None",1.41666666666667,"Female","White","Blonde","Brown","No",7.25,8.08333333333333,6.33333333333333,5.16666666666667,2.58333333333333,5.81818181818182,6.25,2.16666666666667,7.16666666666667,5.75
"85",85,"Agnes_Bruckner_vid02_clip05_2secs",27,"Agnes_Bruckner_vid02_clip05_2secs_fr027.mat",-14.4876,-7.52414,-1.90013,16.4351370702072,0.362443244388,1.91666666666667,"None",1.41666666666667,"Female","White","Blonde","Brown","No",7.25,8.08333333333333,6.33333333333333,5.16666666666667,2.58333333333333,5.81818181818182,6.25,2.16666666666667,7.16666666666667,5.75
"86",86,"Agnes_Bruckner_vid02_clip05_2secs",33,"Agnes_Bruckner_vid02_clip05_2secs_fr033.mat",-22.3558,-15.5112,-1.05302,27.2302767191301,0.379807433344,1.91666666666667,"None",1.41666666666667,"Female","White","Blonde","Brown","No",7.25,8.08333333333333,6.33333333333333,5.16666666666667,2.58333333333333,5.81818181818182,6.25,2.16666666666667,7.16666666666667,5.75
"87",87,"Agnes_Bruckner_vid02_clip05_2secs",39,"Agnes_Bruckner_vid02_clip05_2secs_fr039.mat",-21.3519,-17.9364,-5.94874,28.5132528161485,0.374905157894,1.91666666666667,"None",1.41666666666667,"Female","White","Blonde","Brown","No",7.25,8.08333333333333,6.33333333333333,5.16666666666667,2.58333333333333,5.81818181818182,6.25,2.16666666666667,7.16666666666667,5.75
"88",88,"Agnes_Bruckner_vid02_clip05_2secs",45,"Agnes_Bruckner_vid02_clip05_2secs_fr045.mat",-6.95787,-9.98675,-11.6992,16.882488298216,0.35233353857,1.91666666666667,"None",1.41666666666667,"Female","White","Blonde","Brown","No",7.25,8.08333333333333,6.33333333333333,5.16666666666667,2.58333333333333,5.81818181818182,6.25,2.16666666666667,7.16666666666667,5.75
"89",89,"Agnetha_Faltskog",3,"Agnetha_Faltskog_fr003.mat",-10.9055,-19.9794,17.0087,28.4148241293167,0.370943492435,3.77777777777778,"None",1,"Female","White","Blonde","Blue","No",5.08333333333333,5.58333333333333,4.58333333333333,6.08333333333333,4.58333333333333,5.63636363636364,4.91666666666667,4.08333333333333,5.58333333333333,5.08333333333333
"90",90,"Agnetha_Faltskog",9,"Agnetha_Faltskog_fr009.mat",-3.21094,-18.2068,15.1638,23.9110546058429,0.368280760744,3.77777777777778,"None",1,"Female","White","Blonde","Blue","No",5.08333333333333,5.58333333333333,4.58333333333333,6.08333333333333,4.58333333333333,5.63636363636364,4.91666666666667,4.08333333333333,5.58333333333333,5.08333333333333
"91",91,"Agnetha_Faltskog",15,"Agnetha_Faltskog_fr015.mat",-2.89188,-18.2073,13.1698,22.6563981087992,0.364752744269,3.77777777777778,"None",1,"Female","White","Blonde","Blue","No",5.08333333333333,5.58333333333333,4.58333333333333,6.08333333333333,4.58333333333333,5.63636363636364,4.91666666666667,4.08333333333333,5.58333333333333,5.08333333333333
"92",92,"Agnetha_Faltskog",21,"Agnetha_Faltskog_fr021.mat",-2.85502,-18.811,11.5318,22.2483094063437,0.363294979518,3.77777777777778,"None",1,"Female","White","Blonde","Blue","No",5.08333333333333,5.58333333333333,4.58333333333333,6.08333333333333,4.58333333333333,5.63636363636364,4.91666666666667,4.08333333333333,5.58333333333333,5.08333333333333
"93",93,"Agnetha_Faltskog",27,"Agnetha_Faltskog_fr027.mat",-5.99061,-21.037,9.2167,23.7358449620421,0.364284151186,3.77777777777778,"None",1,"Female","White","Blonde","Blue","No",5.08333333333333,5.58333333333333,4.58333333333333,6.08333333333333,4.58333333333333,5.63636363636364,4.91666666666667,4.08333333333333,5.58333333333333,5.08333333333333
"94",94,"Agnetha_Faltskog",33,"Agnetha_Faltskog_fr033.mat",-5.77916,-20.0172,7.19519,22.0421810463869,0.363467735374,3.77777777777778,"None",1,"Female","White","Blonde","Blue","No",5.08333333333333,5.58333333333333,4.58333333333333,6.08333333333333,4.58333333333333,5.63636363636364,4.91666666666667,4.08333333333333,5.58333333333333,5.08333333333333
"95",95,"Agnetha_Faltskog",39,"Agnetha_Faltskog_fr039.mat",-11.4609,-20.933,8.70712,25.4038708960741,0.364478337575,3.77777777777778,"None",1,"Female","White","Blonde","Blue","No",5.08333333333333,5.58333333333333,4.58333333333333,6.08333333333333,4.58333333333333,5.63636363636364,4.91666666666667,4.08333333333333,5.58333333333333,5.08333333333333
"96",96,"Agnetha_Faltskog",45,"Agnetha_Faltskog_fr045.mat",0.926528,-26.3642,-4.17687,26.7090946827421,0.369325198241,3.77777777777778,"None",1,"Female","White","Blonde","Blue","No",5.08333333333333,5.58333333333333,4.58333333333333,6.08333333333333,4.58333333333333,5.63636363636364,4.91666666666667,4.08333333333333,5.58333333333333,5.08333333333333
"97",97,"Ahmed_Chalabi_U000_vid06_clip05_2secs",3,"Ahmed_Chalabi_U000_vid06_clip05_2secs_fr003.mat",-10.4943,-8.3986,0.812209,13.4657527791684,0.401390105646,4.6,"Stubble",0.2,"Male","White","Brown","Hazel","No",3.25,3.91666666666667,5.75,7.33333333333333,4,6.72727272727273,5.58333333333333,5.75,4.83333333333333,5.41666666666667
"98",98,"Ahmed_Chalabi_U000_vid06_clip05_2secs",9,"Ahmed_Chalabi_U000_vid06_clip05_2secs_fr009.mat",-7.42317,-5.42265,0.0596547,9.19304870837918,0.39820071094,4.6,"Stubble",0.2,"Male","White","Brown","Hazel","No",3.25,3.91666666666667,5.75,7.33333333333333,4,6.72727272727273,5.58333333333333,5.75,4.83333333333333,5.41666666666667
"99",99,"Ahmed_Chalabi_U000_vid06_clip05_2secs",15,"Ahmed_Chalabi_U000_vid06_clip05_2secs_fr015.mat",-0.700071,-1.52971,-2.20714,2.77517189895347,0.404307953423,4.6,"Stubble",0.2,"Male","White","Brown","Hazel","No",3.25,3.91666666666667,5.75,7.33333333333333,4,6.72727272727273,5.58333333333333,5.75,4.83333333333333,5.41666666666667
"100",100,"Ahmed_Chalabi_U000_vid06_clip05_2secs",21,"Ahmed_Chalabi_U000_vid06_clip05_2secs_fr021.mat",-3.86976,1.78154,-0.687222,4.31522899815108,0.402419512575,4.6,"Stubble",0.2,"Male","White","Brown","Hazel","No",3.25,3.91666666666667,5.75,7.33333333333333,4,6.72727272727273,5.58333333333333,5.75,4.83333333333333,5.41666666666667
"101",101,"Ahmed_Chalabi_U000_vid06_clip05_2secs",27,"Ahmed_Chalabi_U000_vid06_clip05_2secs_fr027.mat",-4.70757,-3.93187,-2.31856,6.55717450396129,0.399624476121,4.6,"Stubble",0.2,"Male","White","Brown","Hazel","No",3.25,3.91666666666667,5.75,7.33333333333333,4,6.72727272727273,5.58333333333333,5.75,4.83333333333333,5.41666666666667
"102",102,"Ahmed_Chalabi_U000_vid06_clip05_2secs",33,"Ahmed_Chalabi_U000_vid06_clip05_2secs_fr033.mat",-4.06769,-2.7345,-1.69066,5.18477804941542,0.39801667689,4.6,"Stubble",0.2,"Male","White","Brown","Hazel","No",3.25,3.91666666666667,5.75,7.33333333333333,4,6.72727272727273,5.58333333333333,5.75,4.83333333333333,5.41666666666667
"103",103,"Ahmed_Chalabi_U000_vid06_clip05_2secs",39,"Ahmed_Chalabi_U000_vid06_clip05_2secs_fr039.mat",-7.93187,0.287429,0.0777315,7.9374567282621,0.406103443366,4.6,"Stubble",0.2,"Male","White","Brown","Hazel","No",3.25,3.91666666666667,5.75,7.33333333333333,4,6.72727272727273,5.58333333333333,5.75,4.83333333333333,5.41666666666667
"104",104,"Ahmed_Chalabi_U000_vid06_clip05_2secs",45,"Ahmed_Chalabi_U000_vid06_clip05_2secs_fr045.mat",-0.0270406,-3.70282,-2.30489,4.36166539965509,0.405563741396,4.6,"Stubble",0.2,"Male","White","Brown","Hazel","No",3.25,3.91666666666667,5.75,7.33333333333333,4,6.72727272727273,5.58333333333333,5.75,4.83333333333333,5.41666666666667
"105",105,"Aidan_Quinn_vid01_clip03_2secs",3,"Aidan_Quinn_vid01_clip03_2secs_fr003.mat",-16.6387,-22.0793,15.3078,31.6017494297389,0.55463523043,3.11111111111111,"None",0.444444444444444,"Male","White","White","Blue","No",4.58333333333333,4.91666666666667,5,6.41666666666667,4.08333333333333,6.72727272727273,6.33333333333333,6.08333333333333,5.33333333333333,4.66666666666667
"106",106,"Aidan_Quinn_vid01_clip03_2secs",9,"Aidan_Quinn_vid01_clip03_2secs_fr009.mat",-16.539,-20.9735,15.4079,30.8355250589316,0.547327686858,3.11111111111111,"None",0.444444444444444,"Male","White","White","Blue","No",4.58333333333333,4.91666666666667,5,6.41666666666667,4.08333333333333,6.72727272727273,6.33333333333333,6.08333333333333,5.33333333333333,4.66666666666667
"107",107,"Aidan_Quinn_vid01_clip03_2secs",15,"Aidan_Quinn_vid01_clip03_2secs_fr015.mat",-18.2347,-21.7323,15.3103,32.2366628773823,0.557855235695,3.11111111111111,"None",0.444444444444444,"Male","White","White","Blue","No",4.58333333333333,4.91666666666667,5,6.41666666666667,4.08333333333333,6.72727272727273,6.33333333333333,6.08333333333333,5.33333333333333,4.66666666666667
"108",108,"Aidan_Quinn_vid01_clip03_2secs",21,"Aidan_Quinn_vid01_clip03_2secs_fr021.mat",-16.8612,-21.6957,14.9491,31.2806498452318,0.538588971413,3.11111111111111,"None",0.444444444444444,"Male","White","White","Blue","No",4.58333333333333,4.91666666666667,5,6.41666666666667,4.08333333333333,6.72727272727273,6.33333333333333,6.08333333333333,5.33333333333333,4.66666666666667
"109",109,"Aidan_Quinn_vid01_clip03_2secs",27,"Aidan_Quinn_vid01_clip03_2secs_fr027.mat",-16.8282,-20.2279,12.9801,29.3400621959123,0.542018941916,3.11111111111111,"None",0.444444444444444,"Male","White","White","Blue","No",4.58333333333333,4.91666666666667,5,6.41666666666667,4.08333333333333,6.72727272727273,6.33333333333333,6.08333333333333,5.33333333333333,4.66666666666667
"110",110,"Aidan_Quinn_vid01_clip03_2secs",33,"Aidan_Quinn_vid01_clip03_2secs_fr033.mat",-16.1159,-20.7574,11.234,28.5796193741274,0.55518792667,3.11111111111111,"None",0.444444444444444,"Male","White","White","Blue","No",4.58333333333333,4.91666666666667,5,6.41666666666667,4.08333333333333,6.72727272727273,6.33333333333333,6.08333333333333,5.33333333333333,4.66666666666667
"111",111,"Aidan_Quinn_vid01_clip03_2secs",39,"Aidan_Quinn_vid01_clip03_2secs_fr039.mat",-18.2232,-20.699,11.7209,29.9651984149947,0.554466053221,3.11111111111111,"None",0.444444444444444,"Male","White","White","Blue","No",4.58333333333333,4.91666666666667,5,6.41666666666667,4.08333333333333,6.72727272727273,6.33333333333333,6.08333333333333,5.33333333333333,4.66666666666667
"112",112,"Aidan_Quinn_vid01_clip03_2secs",45,"Aidan_Quinn_vid01_clip03_2secs_fr045.mat",-20.2427,-20.1392,12.7951,31.2900761255066,0.547681791342,3.11111111111111,"None",0.444444444444444,"Male","White","White","Blue","No",4.58333333333333,4.91666666666667,5,6.41666666666667,4.08333333333333,6.72727272727273,6.33333333333333,6.08333333333333,5.33333333333333,4.66666666666667
"113",113,"Aisha_Hinds_vid05_clip02_2secs",3,"Aisha_Hinds_vid05_clip02_2secs_fr003.mat",-4.8285,51.6923,20.4781,55.8100427445635,0.356059253159,2.25,"None",1.75,"Female","Black","Black","Brown","No",5,6.91666666666667,5.91666666666667,6.18181818181818,4.91666666666667,5.91666666666667,4.45454545454545,4.46153846153846,5.5,5.33333333333333
"114",114,"Aisha_Hinds_vid05_clip02_2secs",9,"Aisha_Hinds_vid05_clip02_2secs_fr009.mat",-14.3472,51.5728,21.8061,57.8022650498231,0.349092285464,2.25,"None",1.75,"Female","Black","Black","Brown","No",5,6.91666666666667,5.91666666666667,6.18181818181818,4.91666666666667,5.91666666666667,4.45454545454545,4.46153846153846,5.5,5.33333333333333
"115",115,"Aisha_Hinds_vid05_clip02_2secs",15,"Aisha_Hinds_vid05_clip02_2secs_fr015.mat",-13.3321,27.645,18.8922,36.0403404014169,0.334696582208,2.25,"None",1.75,"Female","Black","Black","Brown","No",5,6.91666666666667,5.91666666666667,6.18181818181818,4.91666666666667,5.91666666666667,4.45454545454545,4.46153846153846,5.5,5.33333333333333
"116",116,"Aisha_Hinds_vid05_clip02_2secs",21,"Aisha_Hinds_vid05_clip02_2secs_fr021.mat",-13.4602,20.3235,20.1507,31.6270824892212,0.329824524671,2.25,"None",1.75,"Female","Black","Black","Brown","No",5,6.91666666666667,5.91666666666667,6.18181818181818,4.91666666666667,5.91666666666667,4.45454545454545,4.46153846153846,5.5,5.33333333333333
"117",117,"Aisha_Hinds_vid05_clip02_2secs",27,"Aisha_Hinds_vid05_clip02_2secs_fr027.mat",-7.26516,19.7856,21.4993,30.1076803768673,0.325353855896,2.25,"None",1.75,"Female","Black","Black","Brown","No",5,6.91666666666667,5.91666666666667,6.18181818181818,4.91666666666667,5.91666666666667,4.45454545454545,4.46153846153846,5.5,5.33333333333333
"118",118,"Aisha_Hinds_vid05_clip02_2secs",33,"Aisha_Hinds_vid05_clip02_2secs_fr033.mat",-9.61759,19.4049,19.1424,28.9046650071939,0.327969462233,2.25,"None",1.75,"Female","Black","Black","Brown","No",5,6.91666666666667,5.91666666666667,6.18181818181818,4.91666666666667,5.91666666666667,4.45454545454545,4.46153846153846,5.5,5.33333333333333
"119",119,"Aisha_Hinds_vid05_clip02_2secs",39,"Aisha_Hinds_vid05_clip02_2secs_fr039.mat",-9.823,20.1706,18.5965,29.1405944621931,0.332119374635,2.25,"None",1.75,"Female","Black","Black","Brown","No",5,6.91666666666667,5.91666666666667,6.18181818181818,4.91666666666667,5.91666666666667,4.45454545454545,4.46153846153846,5.5,5.33333333333333
"120",120,"Aisha_Hinds_vid05_clip02_2secs",45,"Aisha_Hinds_vid05_clip02_2secs_fr045.mat",-9.81799,19.2442,18.3239,28.3283863375608,0.332190339563,2.25,"None",1.75,"Female","Black","Black","Brown","No",5,6.91666666666667,5.91666666666667,6.18181818181818,4.91666666666667,5.91666666666667,4.45454545454545,4.46153846153846,5.5,5.33333333333333
"121",121,"Aishwarya_Rai_vid05_clip06_2secs",3,"Aishwarya_Rai_vid05_clip06_2secs_fr003.mat",-15.0442,7.34331,-10.4303,19.7241809332124,0.512288235605,2.2,"None",1.8,"Female","Hispanic/Latino","Black","Brown","No",7.08333333333333,6.41666666666667,5.91666666666667,5.45454545454545,2.41666666666667,6.08333333333333,4.90909090909091,4.30769230769231,4.5,5.58333333333333
"122",122,"Aishwarya_Rai_vid05_clip06_2secs",9,"Aishwarya_Rai_vid05_clip06_2secs_fr009.mat",1.92959,5.81719,-6.19122,8.71172899903343,0.520879812424,2.2,"None",1.8,"Female","Hispanic/Latino","Black","Brown","No",7.08333333333333,6.41666666666667,5.91666666666667,5.45454545454545,2.41666666666667,6.08333333333333,4.90909090909091,4.30769230769231,4.5,5.58333333333333
"123",123,"Aishwarya_Rai_vid05_clip06_2secs",15,"Aishwarya_Rai_vid05_clip06_2secs_fr015.mat",1.486,6.66112,-7.3084,9.99957130153088,0.515508187526,2.2,"None",1.8,"Female","Hispanic/Latino","Black","Brown","No",7.08333333333333,6.41666666666667,5.91666666666667,5.45454545454545,2.41666666666667,6.08333333333333,4.90909090909091,4.30769230769231,4.5,5.58333333333333
"124",124,"Aishwarya_Rai_vid05_clip06_2secs",21,"Aishwarya_Rai_vid05_clip06_2secs_fr021.mat",0.275065,6.75443,-7.57974,10.156300696943,0.511483586302,2.2,"None",1.8,"Female","Hispanic/Latino","Black","Brown","No",7.08333333333333,6.41666666666667,5.91666666666667,5.45454545454545,2.41666666666667,6.08333333333333,4.90909090909091,4.30769230769231,4.5,5.58333333333333
"125",125,"Aishwarya_Rai_vid05_clip06_2secs",27,"Aishwarya_Rai_vid05_clip06_2secs_fr027.mat",-0.919407,5.74614,-10.0684,11.6291062722485,0.506177559103,2.2,"None",1.8,"Female","Hispanic/Latino","Black","Brown","No",7.08333333333333,6.41666666666667,5.91666666666667,5.45454545454545,2.41666666666667,6.08333333333333,4.90909090909091,4.30769230769231,4.5,5.58333333333333
"126",126,"Aishwarya_Rai_vid05_clip06_2secs",33,"Aishwarya_Rai_vid05_clip06_2secs_fr033.mat",-4.54406,5.72216,-8.0181,10.848111538844,0.507003125423,2.2,"None",1.8,"Female","Hispanic/Latino","Black","Brown","No",7.08333333333333,6.41666666666667,5.91666666666667,5.45454545454545,2.41666666666667,6.08333333333333,4.90909090909091,4.30769230769231,4.5,5.58333333333333
"127",127,"Aishwarya_Rai_vid05_clip06_2secs",39,"Aishwarya_Rai_vid05_clip06_2secs_fr039.mat",-4.73809,22.4047,-0.837102,22.915514803218,0.501939449617,2.2,"None",1.8,"Female","Hispanic/Latino","Black","Brown","No",7.08333333333333,6.41666666666667,5.91666666666667,5.45454545454545,2.41666666666667,6.08333333333333,4.90909090909091,4.30769230769231,4.5,5.58333333333333
"128",128,"Aishwarya_Rai_vid05_clip06_2secs",45,"Aishwarya_Rai_vid05_clip06_2secs_fr045.mat",-10.5099,27.1747,4.38942,29.4650526223253,0.493491491534,2.2,"None",1.8,"Female","Hispanic/Latino","Black","Brown","No",7.08333333333333,6.41666666666667,5.91666666666667,5.45454545454545,2.41666666666667,6.08333333333333,4.90909090909091,4.30769230769231,4.5,5.58333333333333
"129",129,"AJ_Cook_vid03_clip01_2secs",3,"AJ_Cook_vid03_clip01_2secs_fr003.mat",0.734569,-31.7833,0.397202,31.7942686648799,0.253055837711,2.77777777777778,"Moustache",0.666666666666667,"Male","White","Brown","Brown","No",4.66666666666667,6.58333333333333,5.83333333333333,5.45454545454545,4.58333333333333,6.58333333333333,4,3.46153846153846,6.91666666666667,5.25
